sentiment,text,data_id
positive,Great product and even better customer service.,20
positive,Works 0n GE refrigerators as advertised,20
positive,Works like the more costly product sold by whirlpool,20
negative,Used to supplement refrigerator ice maker. Worked well for three weeks then the machine would not stop making ice when the ice bin was full. Cleaned and made sure the sensor was clear with no effect. Returned for refund.,20
positive,Good product!,20
positive,Love it. Saves me so much money,20
positive,Theyre coffee filters....they filter coffee. If you can't find filters for your sisters weird little European coffee brewer. You found it. And there's enough for a 100 uses!,20
positive,Great,20
negative,Didn't even work for half an hour. No user serviceable parts.,20
positive,The whole Aeropress system is the best!,20
positive,This product works well in my Aircare evaporative humidifier. It prevents mold which would be detrimental to health.,20
positive,Works great on light clothing.<br />Didn't work on my blankets.,20
positive,Nice,20
positive,"I have the counter-depth Samsung RSG257AA, which calls for the part #DA29-00003B.  This product is the DA29-00003G, which claims to replace the DA29-00003B, and while I was able to make it work, it required cutting away a small portion of one of the plastic tabs that help lock it in place.  You may have the same issue too, which is odd since the maker of this filter is the maker of the filtration system in the refrigerator.",20
positive,"Simple and easy to replace, fit perfectly",20
positive,Very easy to install and was a perfect replacement.,20
positive,These pulley rollers were able to work as replacement pulley rollers with my drier.,20
positive,I have tried am several ice makers and this is the only one that has not stopped or plugged up or did not make much icthis makes ice cubes fast. It is a great machine,20
positive,Best deal I’ve found for the charcoal filter for a keurig,20
positive,great product..,20
positive,"Have given up on finding an OEM part, this works fine. Not as much crema but flavor is good.",20
positive,just what i needed..!,20
negative,"These are OK. They're remarkably inexpensive, but they darken fairly quickly.",20
positive,"The Whirpool stacking kit consists of two metal brackets and four plastic feet.  This kit is half the price of the official brand.  Works fine for stacking the units.  Comparing to the kit in the hardware store this is similar, but the brackets have a little different finish. Packaging was pretty generic and include a photocopy of the official whirlpool instructions. Differences are minor, and for $20 or so savings this does the trick.",20
negative,product although nice on the eyes does not match the measurements provided for the larger size pan. It does not fit the range.,20
positive,works great!  And at a great price!,20
positive,Does its job.  High quality,20
positive,These parts looked to be of high quality. Bearings spun freely yet were not loose. The other parts looked just like the factory parts as well. I bought this kit because the bearings on one of the factory idlers had seized up and the wheel broke free of bearing. The dryer still worked but thumped when the drum rotated. The factory belt and tensioner were fine but I replaced them anyway with the new parts. I've had no problems with these parts and expect them to last a long time. The factory parts were about 14 years old and saw use every day in my LG front load dryer. delivery was fast. Price was very reasonable. I recommend this product.,20
